Job Title,URL,Company Name,Work Mode,Experience Required,Salary,Location,Post Rating,No. of Reviews,Post Age,Job Openings,No. of Applicants,Role Name,Industry Type,Department,Employment Type,Role Category,UG Requirements,PG Requirements,Skills Required
Underwriting Associate,https://www.naukri.com/job-listings-underwriting-associate-accenture-solutions-pvt-ltd-bengaluru-1-to-3-years-140624913211,Accenture,Work From Office,1 - 3 years,Not Disclosed,Bengaluru,4.0,47915 Reviews,8 days ago,,101,Underwriter,IT Services & Consulting,BFSI Investments & Trading,"Full Time, Permanent",General Insurance,Any Graduate,Any Postgraduate,"financial analysis, credit analysis, underwriting, asset, commercial lending, credit underwriting, lending, collaterals, investment banking, business analysis, credit appraisal, mortgage underwriting, reinsurance, policy issuance, mortgage, team leading, appraisal"
AI / ML Engineer,https://www.naukri.com/job-listings-ai-ml-engineer-accenture-solutions-pvt-ltd-chennai-7-to-9-years-140624913126,Accenture,Work From Office,7 - 9 years,Not Disclosed,Chennai,4.0,47915 Reviews,8 days ago,,Less than 10,Machine Learning Engineer,IT Services & Consulting,Data Science & Analytics,"Full Time, Permanent",Data Science & Machine Learning,Any Graduate,Any Postgraduate,"natural language processing, ssi, presentation skills, machine learning, nosql, algorithms, chatbot, python, data analysis, neural networks, investment banking, artificial intelligence, sql, deep learning, tensorflow, data science, computer vision, ml"
Application Developer,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-140624912569,Accenture,Work From Office,3 - 5 years,Not Disclosed,Mumbai,4.0,47915 Reviews,8 days ago,,Less than 10,Data warehouse Developer,IT Services & Consulting,Engineering - Software & QA,"Full Time, Permanent",DBA / Data warehousing,B.Tech/B.E.,Any Postgraduate,"oracle, ssi, application development, oracle dba, technical specifications, investment banking, information security, trade settlements, database administration, client onboarding, sql server, sql, plsql, derivatives, java, kyc, static data, oracle database"
Application Lead,https://www.naukri.com/job-listings-application-lead-accenture-solutions-pvt-ltd-bengaluru-12-to-16-years-140624910261,Accenture,Work From Office,12 - 16 years,Not Disclosed,Bengaluru,4.0,47915 Reviews,8 days ago,,Less than 10,Technical Lead,IT Services & Consulting,Engineering - Software & QA,"Full Time, Permanent",Software Development,B.Tech/B.E. in Any Specialization,Any Postgraduate,"sap, ecc, presentation skills, sap crm, trade management, investment banking, sap sd, business development, trade settlements, capital market, application development, salesforce, technical design, derivatives, project delivery, troubleshooting, otc"
AI / ML Engineer,https://www.naukri.com/job-listings-ai-ml-engineer-accenture-solutions-pvt-ltd-chennai-7-to-11-years-140624910185,Accenture,Work From Office,7 - 11 years,Not Disclosed,Chennai,4.0,47915 Reviews,8 days ago,,Less than 10,Machine Learning Engineer,IT Services & Consulting,Data Science & Analytics,"Full Time, Permanent",Data Science & Machine Learning,Any Graduate,Any Postgraduate,"python, natural language processing, ssi, presentation skills, r, algorithms, chatbot, data analysis, neural networks, investment banking, machine learning, client onboarding, artificial intelligence, sql, deep learning, java, data science, solr, computer vision, ml"
Application Developer,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-bengaluru-8-to-12-years-140624910040,Accenture,Work From Office,8 - 12 years,Not Disclosed,Bengaluru,4.0,47915 Reviews,8 days ago,,Less than 10,Full Stack Developer,IT Services & Consulting,Engineering - Software & QA,"Full Time, Permanent",Software Development,B.Tech/B.E. in Any Specialization,Any Postgraduate,"ssi, sql scripting, supply chain planning, troubleshooting, json, python, oracle, design development, web services, investment banking, javascript, sql server, application development, sql, plsql, salesforce, technical design, java, solution design, html, sap abap"
Service Delivery Ops Associate Manager - Financial Services,https://www.naukri.com/job-listings-service-delivery-ops-associate-manager-financial-services-accenture-solutions-pvt-ltd-chennai-11-to-14-years-140624909398,Accenture,Work From Office,11 - 14 years,Not Disclosed,Chennai,4.0,47915 Reviews,8 days ago,,65,Asset Operations,IT Services & Consulting,BFSI Investments & Trading,"Full Time, Permanent",Banking Operations,Any Graduate,Any Postgraduate,"lending, capital market, financial services, underwriting, lending operations, back office operations, investment banking, team handling, banking operations, credit cards, loan operations, loan syndication, corporate banking, finance, commercial lending, crm"
Application Tech Support Practitioner,https://www.naukri.com/job-listings-application-tech-support-practitioner-accenture-solutions-pvt-ltd-mumbai-12-to-16-years-140624904210,Accenture,Work From Office,12 - 16 years,Not Disclosed,Mumbai,4.0,47915 Reviews,9 days ago,,Less than 10,Back End Developer,IT Services & Consulting,Engineering - Software & QA,"Full Time, Permanent",Software Development,Any Graduate,Any Postgraduate,"technical architecture, maintenance services, investment banking, application maintenance, core banking, electricals, breakdown maintenance, project management, service operations, preventive maintenance, machine shop maintenance, networking"
Regulatory Compliance Associate Manager,https://www.naukri.com/job-listings-regulatory-compliance-associate-manager-accenture-solutions-pvt-ltd-bengaluru-10-to-14-years-130624913370,Accenture,Work From Office,10 - 14 years,Not Disclosed,Bengaluru,4.0,47915 Reviews,9 days ago,,46,Risk Management & Compliance - Other,IT Services & Consulting,Risk Management & Compliance,"Full Time, Permanent",Risk Management & Compliance - Other,Any Graduate,Any Postgraduate,"regulatory, regulatory compliance, regulatory requirements, business administration, kyc, risk management, anti money laundering, investment banking, auditing, regulatory reporting, internal audit, quality assurance, regulatory affairs, finance"
Human Performance Associate Manager,https://www.naukri.com/job-listings-human-performance-associate-manager-accenture-solutions-pvt-ltd-bengaluru-5-to-10-years-130624911729,Accenture,Work From Office,5 - 10 years,Not Disclosed,Bengaluru,4.0,47915 Reviews,9 days ago,,14,Performance Management,IT Services & Consulting,Human Resources,"Full Time, Permanent",Compensation & Benefits,Any Graduate,Any Postgraduate,"performance improvement, change management, performance measurement, performance management, retention, operations management, project management, performance testing, team management, investment banking, business analysis, training, capital market, recruitment"
Application Developer,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-bengaluru-7-to-9-years-130624911713,Accenture,Work From Office,7 - 9 years,Not Disclosed,Bengaluru,4.0,47915 Reviews,9 days ago,,Less than 10,Back End Developer,IT Services & Consulting,Engineering - Software & QA,"Full Time, Permanent",Software Development,B.Tech/B.E. in Production/Industrial,MCA in Computers,"erp, ssi, sql scripting, supply chain planning, json, python, oracle, design development, web services, investment banking, javascript, sql server, application development, sql, plsql, technical design, java, solution design, troubleshooting, html, sap abap"
Business Process Architect,https://www.naukri.com/job-listings-business-process-architect-accenture-solutions-pvt-ltd-kolkata-12-to-16-years-130624911694,Accenture,Work From Office,12 - 16 years,Not Disclosed,Kolkata,4.0,47915 Reviews,9 days ago,,Less than 10,IT Consulting - Other,IT Services & Consulting,Consulting,"Full Time, Permanent",IT Consulting,Any Graduate,Any Postgraduate,"sap, order management, sharepoint, som, java, com, c#, rest, transfer agency, investment banking, hedge funds, cfml, javascript, sql, open source, xml, j2ee, ibm sterling, mutual funds, ocs, unix, crm"
Application Support Engineer,https://www.naukri.com/job-listings-application-support-engineer-accenture-solutions-pvt-ltd-mumbai-12-to-16-years-130624911678,Accenture,Work From Office,12 - 16 years,Not Disclosed,Mumbai,4.0,47915 Reviews,9 days ago,,10,IT Support - Other,IT Services & Consulting,IT & Information Security,"Full Time, Permanent",IT Support,B.Tech/B.E.,Any Postgraduate,"informatica powercenter, ssi, sql, unix shell scripting, troubleshooting, oracle, investment banking, trade settlements, capital market, client onboarding, derivatives, kyc, static data, application support, linux, csi, informatica, fixed income, unix"
Selection Specialist,https://www.naukri.com/job-listings-selection-specialist-ibm-india-pvt-limited-hyderabad-chennai-bengaluru-4-to-7-years-130624911043,IBM,Work From Office,4 - 7 years,Not Disclosed,"Hyderabad, Chennai, Bengaluru",4.1,19896 Reviews,9 days ago,,418,Non IT Recruiter,IT Services & Consulting,Human Resources,"Full Time, Permanent",Recruitment & Talent Acquisition,Any Graduate,Any Postgraduate,"investment banking, networking, capital market, recruitment, acquisition, financial analysis, due diligence, private equity, mergers and acquisitions, business development, mergers, corporate finance, budgeting, valuation, financial modelling, finance"
Application Developer,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-bengaluru-9-to-11-years-130624910357,Accenture,Work From Office,9 - 11 years,Not Disclosed,Bengaluru,4.0,47915 Reviews,9 days ago,,Less than 10,Back End Developer,IT Services & Consulting,Engineering - Software & QA,"Full Time, Permanent",Software Development,B.Tech/B.E.,Any Postgraduate,"ssi, presentation skills, java, informatica, informatica mdm, python, oracle, informatica powercenter, software testing, investment banking, client onboarding, vhdl, sql server, plsql, sql, application development, mdm, client interaction, sap abap"
Int Controls & Compliance Associate,https://www.naukri.com/job-listings-int-controls-compliance-associate-accenture-solutions-pvt-ltd-chennai-1-to-3-years-130624910281,Accenture,Work From Office,1 - 3 years,Not Disclosed,Chennai,4.0,47915 Reviews,9 days ago,,123,Anti Money Laundering,IT Services & Consulting,Risk Management & Compliance,"Full Time, Permanent",Security / Fraud,Any Graduate,Any Postgraduate,"aml, anti money laundering, kyc, regulations, kyc operations, risk management, cdd, operations management, due diligence, compliance management, investment banking, regulatory compliance, auditing, banking operations, client onboarding, internal audit"
Relationship Manager,https://www.naukri.com/job-listings-relationship-manager-deutsche-bank-ag-new-delhi-2-to-7-years-130624907742,Deutsche Bank,Work From Office,2 - 7 years,Not Disclosed,New Delhi,4.0,2913 Reviews,9 days ago,,425,Relationship Manager,Investment Banking / Venture Capital / Private Equity,BFSI Investments & Trading,"Full Time, Permanent",Banking Operations,B.Tech/B.E. in Any Specialization,Any Postgraduate,"Relationship Management, investment banking, wealth management, financial planning, corporate banking"
Vendor Management Specialist,https://www.naukri.com/job-listings-vendor-management-specialist-deutsche-bank-ag-bengaluru-3-to-7-years-130624907239,Deutsche Bank,Work From Office,3 - 7 years,Not Disclosed,Bengaluru,4.0,2913 Reviews,10 days ago,,560,Vendor Relations,Investment Banking / Venture Capital / Private Equity,Procurement & Supply Chain,"Full Time, Permanent",Procurement & Purchase,Any Graduate,Any Postgraduate,"Vendor Management, data analysis, business management, cost management, performance management"
QA and TEST engineer,https://www.naukri.com/job-listings-qa-and-test-engineer-deutsche-bank-ag-bengaluru-3-to-5-years-130624907232,Deutsche Bank,Work From Office,3 - 5 years,Not Disclosed,Bengaluru,4.0,2913 Reviews,10 days ago,,2214,Quality Assurance and Testing - Other,Investment Banking / Venture Capital / Private Equity,Engineering - Software & QA,"Full Time, Permanent",Quality Assurance and Testing,B.Tech/B.E. in Any Specialization,Any Postgraduate,"Software Quality Assurance, Test Automation, Confluence, SharePoint, Jira, Test engineering"
Financial and Regulatory Reporting - Associate,https://www.naukri.com/job-listings-financial-and-regulatory-reporting-associate-deutsche-bank-ag-mumbai-3-to-5-years-130624907229,Deutsche Bank,Work From Office,3 - 5 years,Not Disclosed,Mumbai,4.0,2913 Reviews,10 days ago,,590,Finance & Accounting - Other,Investment Banking / Venture Capital / Private Equity,Finance & Accounting,"Full Time, Permanent",Finance & Accounting - Other,Any Graduate,"MBA/PGDM in Any Specialization, CA in Any Specialization","Financial Reporting, Regulatory Reporting, GAAP, derivative, Financial Control, IFRS, product control"
Branch Operations Operator,https://www.naukri.com/job-listings-branch-operations-operator-deutsche-bank-ag-mumbai-10-to-12-years-130624907228,Deutsche Bank,Work From Office,10 - 12 years,Not Disclosed,Mumbai,4.0,2913 Reviews,10 days ago,,611,Back Office Executive,Investment Banking / Venture Capital / Private Equity,BFSI Investments & Trading,"Full Time, Permanent",Banking Operations,B.Tech/B.E. in Any Specialization,Any Postgraduate,"Trade operations, Supply Chain Finance, Excel, Team management, Trade Finance, Foreign exchange"
Sales Manager,https://www.naukri.com/job-listings-sales-manager-deutsche-bank-ag-surat-3-to-8-years-130624907181,Deutsche Bank,Work From Office,3 - 8 years,Not Disclosed,Surat,4.0,2913 Reviews,10 days ago,,109,Regional Sales Manager (B2C),Investment Banking / Venture Capital / Private Equity,Sales & Business Development,"Full Time, Permanent",Retail & B2C Sales,B.Tech/B.E. in Any Specialization,Any Postgraduate,"Sales, revenue generation, sales management, auto loans, lead generation, insurance sales, cross selling, branch banking"
Business Finance - Associate,https://www.naukri.com/job-listings-business-finance-associate-deutsche-bank-ag-mumbai-5-to-7-years-130624907176,Deutsche Bank,Work From Office,5 - 7 years,Not Disclosed,Mumbai,4.0,2913 Reviews,10 days ago,,472,Finance & Accounting - Other,Investment Banking / Venture Capital / Private Equity,Finance & Accounting,"Full Time, Permanent",Finance & Accounting - Other,Any Graduate,CA in CA,"Accounting, ledger, balance sheet, orientation, sap, business finance, matrix, life insurance, journal, icwa, mis, financial control, acccore accounting, cfa"
